Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2003-11-30,109.27466062,121.17266814,121.62307888,112.83978868,148.49056112,111.37958389,133.06564616,131.65059121,139.98616689,111.86713026,141.46176099,112.15077095,122.25840783,106.61119642,110.76238443,111.66372666,110.65196454,113.61655752,136.99986683,145.27850421,137.70216668,110.48981208,128.25545163,108.21062869,117.49939379,120.19519623,110.32177279,131.95026375,138.59061473,143.91184797,115.87507634,136.22632549,108.11894884,116.0540225,108.98405183,111.86637861,118.45349172,125.60903707,158.96130479,110.01981952,113.97111869,109.76974586,110.09539915,104.85262783,130.17517093,134.95428307,117.9422711,111.9415453,118.6834667,120.5609342
2003-12-31,109.70825443,122.06181314,122.83706102,113.30421534,151.1191131,111.80431057,134.35805849,133.13111116,141.98463043,112.39521234,143.94389615,112.84395157,122.71702015,106.98142286,111.15951304,112.06379664,111.12313701,114.19003419,138.47742456,147.16076364,138.90914458,110.79468735,129.11198339,108.25049866,117.99205945,120.88825032,110.58864509,134.94142552,139.68853784,145.44984658,116.55319331,137.36873866,108.4526317,116.51410598,109.21717166,112.07405225,119.15343328,126.42126323,160.65279055,110.69844993,114.27364062,110.20590431,110.44147399,105.17309058,131.27682877,136.55803891,119.02682181,112.45277987,119.33860805,121.81604385
2004-01-31,110.29173178,123.04536673,124.0819,113.82052991,153.4969617,112.38647458,135.38443122,134.63754774,143.92299382,112.4052434,146.64881124,113.50822381,123.2662497,107.23191145,111.642104,112.459103,111.6426673,114.85597433,139.18080907,148.92763278,139.99426053,111.01214461,129.80100958,108.52774705,118.67356361,121.4178969,111.01530374,138.17590521,140.87422115,147.03627004,117.46694868,138.75165918,108.8409282,117.21716099,109.6828001,112.22679589,119.98834479,127.53643695,162.49797814,111.39462474,114.46996969,110.52192586,110.79533959,105.59303406,132.38687903,138.09373044,120.10396335,113.03248288,120.0483599,123.17873231
2004-02-29,110.85249761,123.88071573,124.97729158,114.48806704,156.27225754,112.67517355,136.08708637,136.12824322,145.70879282,112.51280794,149.86849267,114.09288592,123.91870211,107.41301262,112.03778973,112.97724577,112.12798766,115.55468526,139.85450961,150.42362154,140.80799456,111.20158773,130.51848313,109.01020956,119.43033373,122.2749551,111.43344391,141.71254283,142.08357734,148.3549341,118.2802205,140.10838103,109.18344921,118.08302078,109.99242431,112.39195713,121.00867646,128.92412661,164.49527064,111.94427094,114.70860545,110.81234651,110.98942022,106.161476,133.43577115,139.73812202,121.114149,113.60711696,120.60760206,124.70322473
2004-03-31,111.18354123,124.72140733,126.00228613,115.26983472,158.9117,113.04266132,137.00143388,137.47055763,147.78559361,112.93359465,153.33651934,114.87262569,124.55470292,107.68351794,112.33116787,113.44090757,112.50617014,116.38772012,140.82010666,152.66337324,141.49167208,111.52099956,131.18134501,109.72753511,120.22810569,123.25065961,111.66812626,146.22801511,143.31745325,149.71628294,119.07046321,141.13872358,109.78601029,118.84132144,110.27506528,112.67761979,122.13491463,130.04859919,166.40005096,112.19949468,115.06890435,111.31769672,111.33276455,106.74270543,134.51507433,141.48588173,122.17879929,114.10453917,121.09092901,126.2271749
2004-04-30,111.31726286,125.68547493,127.24486736,116.02448888,162.05372151,113.51425143,138.86357582,138.61781544,150.41441427,113.71338312,156.52541242,116.05489593,125.55870019,107.98258406,112.76555716,113.75440196,112.86217014,117.06813926,142.54326541,155.46877424,142.33198691,111.79412842,131.63443564,110.52430109,120.77560059,124.33217047,111.93934869,151.65116068,144.5550602,151.82575685,120.02338208,142.19880911,110.38922982,119.52059849,110.60423027,113.05645256,123.16296035,131.24047988,168.08653764,112.39960578,115.46364265,111.91656182,111.73711241,107.46312746,135.89370878,143.65485297,123.56667157,114.84075159,121.5309734,127.40903896
2004-05-31,112.08170306,126.77408798,128.95164319,116.74686651,166.25126153,113.91340876,140.5244666,140.28495112,153.00137403,114.42433818,159.71684999,117.69805287,126.74023115,108.34652299,113.19746274,114.29121783,113.32822376,117.79437283,144.15014669,158.29611097,143.80914583,112.16774143,132.70709516,111.20660328,121.26281664,125.60353246,112.4028979,157.33776839,145.70720323,153.85714938,120.94387531,144.21233675,110.95943236,120.11598409,111.11558251,113.51462748,124.32006515,132.53046216,170.34989405,113.33804473,115.87974281,112.65021108,112.12617875,108.11364647,137.65624108,145.89999726,124.91244841,116.05776895,122.66574098,128.00752931
2004-06-30,113.27072679,127.79024581,130.89520515,117.29396492,170.17992776,114.22123437,141.98009854,142.43324887,155.89190671,114.8726042,162.89140938,118.9386231,127.72275713,108.7052145,113.46508996,114.87087208,113.82004038,118.51056676,145.61663323,161.02057106,145.10873705,112.44436767,133.67677056,111.64629142,121.69705558,126.83086843,112.95692985,163.12799508,146.51052146,155.69507366,121.828285,145.84335733,111.38601119,120.89054484,111.49591027,113.89092163,125.58547541,133.73628378,173.33401641,114.29498831,116.41471762,113.42703878,112.56077661,108.70813471,139.52756007,148.16063622,126.05502035,117.18098223,123.59936085,128.62240788
2004-07-31,113.96499326,128.76047722,133.04942584,117.72131734,172.95906947,114.64778062,143.45052368,144.54002067,158.78423496,115.27762586,165.72792817,119.95831631,128.41858731,108.97354615,113.82062369,114.86308477,114.18793375,119.14743612,146.86008685,163.60409808,146.2642389,112.5880005,134.47320808,112.04755756,121.99320639,127.8423839,113.42428164,168.18783545,147.30393598,157.23892657,122.62225027,147.23741995,111.82132502,121.71527345,111.64408664,114.12946521,126.80154155,134.74110176,175.80666119,114.81416019,117.06703893,113.85073834,112.87714948,109.11922579,141.33200213,150.42459194,127.10500066,118.21706892,124.22147062,129.50958641
2004-08-31,114.07178134,129.59875964,135.30408183,118.06184511,174.98461059,114.93002518,144.56330055,146.73000519,161.87179944,115.86533013,168.52606919,120.89266817,129.17271277,109.09830646,114.20284211,114.85840302,114.45952043,119.77457091,148.16917262,165.9715477,147.24731412,112.6433409,134.96419533,112.4965621,122.26027944,128.74459698,113.77757055,171.96795069,148.18455548,158.77189467,123.45907813,148.35010334,112.3605115,122.64786515,111.56028094,114.31092229,128.1157584,135.69824753,177.75734008,115.24613822,117.61445931,114.22385067,113.09556752,109.66488635,142.97336552,152.59486054,128.21776899,119.12502026,124.6897587,130.61299128
2004-09-30,114.38691383,130.50152933,137.84353232,118.39947467,177.44356185,115.22000256,145.48254547,148.532734,164.55744939,116.46355636,171.30033516,122.00238364,129.82968336,109.03930819,114.58579411,115.21490984,114.70910524,120.40959514,149.33660592,168.1279902,148.13863179,112.86301325,135.44407007,112.87560901,122.50281063,129.76072265,114.15556031,175.38113217,149.30775487,160.43262376,124.46292575,149.46034016,112.84437033,123.29423432,111.63670639,114.69435986,129.49348775,136.68371992,179.19584537,115.60945295,118.25753468,114.59851376,113.28330599,110.35124655,144.52322675,154.70032356,129.42141571,119.73277605,125.19404999,131.89337192
2004-10-31,115.01582767,131.61463181,140.74481217,118.82439755,180.16543826,115.54326198,146.77753015,149.79432586,167.28516865,116.8520883,173.82848938,123.32798861,130.24030919,109.12355385,114.85829033,115.58047622,115.02664749,120.89092158,150.35306249,170.48081438,149.07974832,113.10344866,136.04185427,113.29605728,123.19174702,130.98691845,114.57451695,178.3855345,150.6998226,162.13050274,125.65599317,150.50351457,113.43146275,123.94857839,112.04166378,115.3716937,131.01760351,137.74104116,180.70449002,116.05739628,118.73515308,115.04132822,113.53323907,111.01196328,146.22925334,157.00506988,130.91962105,119.73133546,125.70840245,133.14681185
2004-11-30,115.7204056,132.91361114,144.00426812,119.38858692,182.80728624,115.91648074,148.27963658,151.16603668,170.04127331,117.17786509,176.17766872,124.32095654,131.41207239,109.36922481,115.06617232,115.8713249,115.80817633,121.36737603,151.25403713,172.94323795,149.95506582,113.31400093,136.70172429,113.85287492,123.94022098,131.87738607,114.89448663,180.89261205,152.19461741,164.0229829,126.83661686,151.72284703,113.89662283,124.65541787,112.4202025,115.83397398,132.33202116,139.13871879,182.27022041,116.65946386,118.78838505,115.45530014,114.02201865,111.70779212,147.78501841,159.33850513,132.54543189,119.79327396,126.24602532,134.42040875
2004-12-31,116.20774859,134.21919889,146.88714291,120.19596628,185.25317533,116.3556373,149.74499645,152.65265664,173.19335217,117.61939718,178.67649498,125.50192138,132.59661474,109.63623664,115.28059853,116.25491014,116.47076098,121.97241535,152.08424144,175.29753353,150.96742806,113.65652921,137.30831796,114.53624597,124.4556588,132.81772793,115.06189256,183.17268082,153.45202441,165.86328502,127.84615191,152.9057801,114.30318457,125.31708895,112.65311994,116.15113894,133.87310589,140.59055049,183.9432884,117.38152986,119.01799356,116.07511866,114.39425141,112.56130743,149.17542506,161.77583298,134.04042063,119.95378112,126.88100098,135.6530665
2005-01-31,116.64317968,135.45269986,149.99137024,121.04912196,188.14477243,116.92268648,151.03481107,154.2492277,177.05609794,118.11501422,181.16294904,126.9876661,133.45725594,109.92209264,115.53247865,116.58294215,116.63052004,122.67396642,153.25029732,178.39834087,152.09875604,114.15491155,137.81192994,115.20343855,124.96245203,133.89464939,115.34501556,185.68103348,154.65087678,167.95820972,128.81191406,153.98939274,114.98566477,125.88357271,112.74870096,116.60440402,135.54291444,141.64928924,185.81593354,118.09206687,119.34540756,116.84629042,114.71435588,113.46339544,150.45601076,164.05029179,135.40431295,120.42282977,127.46615124,136.83806537
2005-02-28,117.24941876,136.49752233,154.06876028,121.82493592,190.85275889,117.34761789,152.26549215,155.85177608,181.26190563,118.8312707,183.83418485,128.60779313,134.25083189,110.20047907,115.91897328,116.93705009,116.63450851,122.90524058,154.70199341,181.44602049,153.17846252,114.16732983,138.34417287,115.46578136,125.52459784,135.51673048,115.79294098,188.06548502,155.31719592,169.94957727,129.91403011,154.99901243,115.78720704,126.42059364,112.82752638,117.39398957,137.20507744,142.50433762,187.41454121,118.72491047,119.84626573,117.73568357,115.15683307,114.44538847,151.7360098,166.42265905,137.03578026,121.27918384,127.93859413,137.82365106
2005-03-31,118.20817227,137.61311299,159.24157653,122.40735496,193.48176864,117.78760535,153.43628278,157.5944591,185.21452408,119.40482513,187.22766905,129.98270008,135.04402691,110.45087895,116.45726257,117.37164625,116.95662367,123.46042688,155.75235012,184.39722556,153.85837081,114.13442823,139.15473555,115.6442198,126.23464873,137.25989394,116.24845941,190.51188137,155.67124189,171.40087233,131.13019406,156.14995175,116.51729696,127.11843969,113.10117145,118.38191654,139.00688633,143.54275666,188.65526248,119.55313506,120.46630073,118.62953574,115.74806504,115.33041136,152.96323832,168.99594706,139.18424533,122.1744942,128.68509512,138.67335184
2005-04-30,119.13903687,138.67403807,164.66159666,122.87914363,196.3227583,118.18337285,154.46753188,159.26598141,189.82826796,119.79862029,191.07855487,131.37573466,135.82734894,110.81058651,117.10935007,117.89083043,117.42499869,124.24391089,156.66345781,187.4909587,154.18140503,114.22977311,139.92222409,116.03068495,126.71129938,138.7586167,116.59166333,193.14676454,156.16346313,172.88167728,132.48649282,157.48946474,117.23216332,128.25842906,113.41017749,119.07082496,141.18915369,144.60690874,189.42199806,120.44513746,121.1183584,119.32682382,116.35225996,116.3000247,154.20358699,171.54600396,141.13413913,123.26106049,129.17280176,139.6207823
2005-05-31,120.15312553,139.67898289,170.51886718,123.54611823,199.17680846,118.60635977,155.24221808,160.8216101,194.38316219,120.2105026,195.02209603,133.7626044,136.4130816,111.1977082,117.47395632,118.31882274,117.79793114,125.00607911,157.29526616,190.31350177,154.65598652,114.09049459,140.66488578,116.83630703,127.21293126,139.89625653,116.65011988,195.4442989,156.93371859,174.52936419,134.07944214,158.90024174,117.98035719,129.43008357,113.59521787,119.53644422,143.4348444,145.55679346,190.21530177,121.50035225,121.75670983,119.82770519,116.84014223,117.2856514,155.57852643,174.06546741,143.03968877,124.51912951,129.73510112,140.86094082
2005-06-30,121.05723185,140.8277919,176.29056879,124.23606588,201.87414936,118.94447004,156.04874144,162.30642468,199.39183496,120.76846185,198.77384498,136.11244768,137.12598653,111.23041754,117.50829547,118.46197101,118.13122954,125.78256578,158.25612092,193.01608009,154.94637225,113.77382826,141.16086437,117.90136966,127.67407647,140.8593688,116.65775044,197.29207006,157.73651048,176.4774786,135.70270729,160.13669991,118.51012937,130.46672853,113.7055653,119.93926408,145.83885962,146.7503361,191.13259083,122.4361688,122.24614185,120.34514182,117.36900113,118.79078084,156.88758023,176.53997718,145.13949128,125.46296727,129.71093204,142.4570907
2005-07-31,121.72743445,142.43095999,181.67463955,125.12641965,204.5337469,119.27437058,157.00980048,163.86375912,204.00220546,121.36850562,201.90718058,138.62801585,138.00600199,111.28068153,117.69536766,118.68065601,118.59798053,126.65048293,159.26116264,195.74014654,155.21703094,113.65164796,141.55048191,119.04804829,128.15806451,142.00102947,116.80586126,199.08881161,158.80151242,178.56222141,137.20573646,161.27376763,119.07856753,131.00124431,113.76914771,120.42206415,148.51554771,148.05594912,191.96356445,123.44179838,122.8239443,121.01914862,117.85710271,120.4558817,158.13683856,178.5924292,147.23795918,126.25635246,129.94404881,144.00100496
2005-08-31,122.46135228,144.10302186,186.52229031,126.10108276,207.34604576,119.64466109,158.29572424,165.80543964,208.42789123,121.99240043,204.85389666,141.47394429,138.85954082,111.66975957,118.01074614,119.15619144,119.12447146,127.83723133,160.20822947,198.55079529,155.37298415,113.64704378,141.94695195,120.12657196,128.69924846,143.65444589,117.17332838,201.07264157,159.70261641,180.60773398,138.89043002,162.17646011,120.20598972,131.61182031,113.82561707,120.74709657,151.24279427,149.77032948,193.25822945,124.66827578,123.448321,122.00062054,118.34105981,122.11705576,159.49524175,180.53784017,149.54093979,126.76425927,130.83533752,145.53676442
2005-09-30,123.51739685,145.73554242,190.53222919,127.07338609,209.84470206,120.13964312,159.58393514,167.79031389,211.7962385,122.67633634,208.04665886,144.32058883,139.70054014,112.20599783,118.5479086,119.5249801,119.62852182,129.74619286,161.05699393,201.25095929,155.36143094,113.72836225,142.77777912,121.1088859,129.25862871,145.59749396,117.58590838,203.22768648,160.23021064,182.30334704,140.64740699,163.13613887,121.25532341,132.52712287,114.03707617,121.11788297,153.97576592,151.09373308,194.31114178,125.92100959,124.30278063,122.9610391,119.23666546,123.78109688,160.82673545,182.27419688,151.84248127,127.21495365,131.75266711,147.02655197
2005-10-31,124.74794876,147.10940183,193.53446812,127.98623609,211.47944618,120.65075,160.49770331,169.02863668,215.2707374,123.51177585,211.68153298,146.96978673,140.42290834,112.62401773,119.12796734,119.85453544,120.05176375,131.78038989,161.64022934,203.1066371,155.33520109,113.71833332,143.37342696,122.10525551,129.95339998,147.47671463,118.01311923,205.17115916,160.36270611,183.59345287,142.27717866,164.19390783,122.19164864,133.8334931,114.36299732,121.74434598,156.72287631,151.88602255,194.74255724,127.24799179,125.13852372,123.81259532,120.02578017,125.60828734,161.87539467,184.04160946,153.92658747,127.69083886,132.48162669,148.52581295
2005-11-30,125.94718785,148.1940224,195.93546319,128.71772779,212.9140896,121.1432962,161.02186678,170.14331994,218.27784381,124.62029479,215.08451008,149.19251439,141.5337446,112.7908041,119.63467204,120.32877988,120.64435076,133.58452834,162.37686509,204.66409623,155.25470137,113.56028373,143.86974831,123.19826256,130.57941548,148.92657735,118.44480312,207.16367016,160.27173952,185.04474348,143.88885383,165.37476589,123.02394394,134.9949904,114.71592674,122.52098133,159.10296518,152.81343065,194.93761875,128.25975876,125.52077114,124.77314959,120.61030472,127.57841983,162.53234071,185.44331042,155.63750209,128.6420836,133.15363407,150.15650963
