date,Austin_HPI
2018-09-30,402897.012904531
2018-08-31,400462.991810058
2018-07-31,396910.626422309
2018-06-30,392895.147463001
2018-05-31,389597.232202999
2018-04-30,386610.728932068
2018-03-31,384276.92711719
2018-02-28,381833.101042487
2018-01-31,379456.254929501
2017-12-31,377151.020351929
2017-11-30,375587.349295199
2017-10-31,373048.837748018
2017-09-30,370130.844146191
2017-08-31,365743.499282603
2017-07-31,361812.0037467
2017-06-30,357966.085921003
2017-05-31,354982.503737426
2017-04-30,352177.207622987
2017-03-31,348569.851292231
2017-02-28,346325.374342951
2017-01-31,345432.588999516
2016-12-31,345141.553557121
2016-11-30,343609.117689109
2016-10-31,342205.015079835
2016-09-30,341473.873772972
2016-08-31,341697.259320529
2016-07-31,341605.550095837
2016-06-30,341521.179738441
2016-05-31,340328.127188314
2016-04-30,339049.85861288
2016-03-31,337532.063535222
2016-02-29,336167.816751148
2016-01-31,334135.647977257
2015-12-31,331551.478820862
2015-11-30,328763.409695347
2015-10-31,326108.776459072
2015-09-30,324386.763053983
2015-08-31,323493.712449824
2015-07-31,324041.815287869
2015-06-30,324758.306683134
2015-05-31,325707.940657556
2015-04-30,325196.421650414
2015-03-31,323630.848341422
2015-02-28,321594.247395496
2015-01-31,320313.394649076
2014-12-31,319447.991167455
2014-11-30,318225.848064602
2014-10-31,315866.288161681
2014-09-30,313540.285346907
2014-08-31,311606.509004825
2014-07-31,310413.237231075
2014-06-30,308246.264860093
2014-05-31,305465.248461701
2014-04-30,302970.067670419
2014-03-31,301550.170977329
2014-02-28,300450.93410391
2014-01-31,299598.900927989
2013-12-31,298541.595537924
2013-11-30,296922.85245724
2013-10-31,294562.44857165
2013-09-30,292543.861990762
2013-08-31,292500.244674842
2013-07-31,292458.32905684
2013-06-30,291940.492288592
2013-05-31,290392.7209728
2013-04-30,289029.492470852
2013-03-31,287428.738595323
2013-02-28,285783.402520279
2013-01-31,284305.00172824
2012-12-31,283094.20842817
2012-11-30,281620.944739375
2012-10-31,280521.619264861
2012-09-30,279969.505654589
2012-08-31,280654.746812251
2012-07-31,282281.623114279
2012-06-30,284294.129662947
2012-05-31,285498.281192571
2012-04-30,285915.571158809
2012-03-31,285875.709980729
2012-02-29,286948.663772612
2012-01-31,288237.73877513
2011-12-31,289446.559725329
2011-11-30,289704.533288701
2011-10-31,289488.662678184
2011-09-30,289037.442532486
2011-08-31,289205.553952823
2011-07-31,289905.971496764
2011-06-30,291380.473784594
2011-05-31,292444.118360253
2011-04-30,293794.561027538
2011-03-31,294899.811566744
2011-02-28,296768.677756796
2011-01-31,297845.359064036
2010-12-31,299111.474582142
2010-11-30,300014.491983759
2010-10-31,301473.908349963
2010-09-30,302436.118104235
2010-08-31,303784.184144473
2010-07-31,304724.925631311
2010-06-30,306495.031950983
2010-05-31,306969.849652578
2010-04-30,306548.909130099
2010-03-31,306080.734926452
2010-02-28,306308.854611413
2010-01-31,306303.769504752
2009-12-31,305272.531903567
2009-11-30,304389.903367735
2009-10-31,305167.955851912
2009-09-30,306189.897643334
2009-08-31,307905.741579471
2009-07-31,310425.483409684
2009-06-30,314256.008115008
2009-05-31,316913.05975495
2009-04-30,318814.136167446
2009-03-31,318836.16751645
2009-02-28,316565.769362953
2009-01-31,314255.678843485
2008-12-31,314138.951799971
2008-11-30,318485.956911123
2008-10-31,322400.196292431
2008-09-30,324907.34629323
2008-08-31,326487.352864365
2008-07-31,328314.508250531
2008-06-30,330966.381242674
2008-05-31,332507.047099449
2008-04-30,334007.577853088
2008-03-31,333927.845458481
2008-02-29,333917.82018674
2008-01-31,333351.922384784
2007-12-31,333153.201303944
2007-11-30,332235.639574374
2007-10-31,330577.15082693
2007-09-30,328002.895966283
2007-08-31,325224.159545513
2007-07-31,323119.988902838
2007-06-30,321534.971981412
2007-05-31,319279.367220123
2007-04-30,316367.612040481
2007-03-31,313501.188786704
2007-02-28,310791.935103574
2007-01-31,307599.438162013
2006-12-31,304256.735250104
2006-11-30,301142.333607928
2006-10-31,298471.178198811
2006-09-30,295761.961888864
2006-08-31,293025.372967708
2006-07-31,290068.078745596
2006-06-30,287640.964200266
2006-05-31,284812.333628819
2006-04-30,282104.445652691
2006-03-31,278130.426986156
2006-02-28,274282.366774988
2006-01-31,270063.747240397
2005-12-31,265874.229028867
2005-11-30,260689.72713775
2005-10-31,254611.200168459
2005-09-30,247389.204149812
2005-08-31,241146.974460483
2005-07-31,234371.827493198
2005-06-30,228153.168605231
2005-05-31,223728.460543907
2005-04-30,222182.227350794
2005-03-31,224179.082659785
2005-02-28,223018.927235652
2005-01-31,220175.517951191
2004-12-31,214695.068386364
2004-11-30,210606.754787933
2004-10-31,207018.677221014
2004-09-30,204163.027908224
2004-08-31,201210.708000509
2004-07-31,198373.748813345
2004-06-30,195890.585657734
2004-05-31,194294.133742963
2004-04-30,193431.622972324
2004-03-31,192141.602544635
2004-02-29,189837.095555243
2004-01-31,188379.925280724
2003-12-31,188197.477526519
2003-11-30,189110.530663024
2003-10-31,189643.572759007
2003-09-30,189512.942867757
2003-08-31,188926.768716366
2003-07-31,188917.117521143
2003-06-30,189255.540353367
2003-05-31,189468.530369425
2003-04-30,189343.758376557
2003-03-31,188794.310242467
2003-02-28,188907.131672686
2003-01-31,187611.871245529
2002-12-31,185867.669067829
2002-11-30,184827.734511679
2002-10-31,184982.509306421
2002-09-30,187604.999765309
2002-08-31,189417.426722635
2002-07-31,191379.536202381
2002-06-30,191639.905832663
2002-05-31,191962.93314525
2002-04-30,192381.839945633
2002-03-31,192071.810725165
2002-02-28,192045.616643441
2002-01-31,191565.003184004
2001-12-31,192180.388681258
2001-11-30,192583.975862884
2001-10-31,192973.133606308
2001-09-30,192584.627952909
2001-08-31,192550.98949153
2001-07-31,192280.586494969
2001-06-30,184430.0
2001-05-31,183580.0
2001-04-30,182860.0
2001-03-31,182288.0
2001-02-28,181132.0
2001-01-31,180587.0
2000-12-31,179329.0
2000-11-30,178645.0
2000-10-31,177474.0
2000-09-30,176626.0
2000-08-31,178153.0
2000-07-31,179558.0
2000-06-30,179856.0
2000-05-31,177372.0
2000-04-30,175639.0
2000-03-31,175085.0
2000-02-29,175208.0
2000-01-31,173918.0
1999-12-31,172253.0
1999-11-30,170350.0
1999-10-31,169276.0
1999-09-30,167980.0
1999-08-31,167213.0
1999-07-31,166167.0
1999-06-30,166501.0
1999-05-31,167237.0
1999-04-30,166997.0
1999-03-31,165499.0
1999-02-28,163246.0
1999-01-31,162535.0
1998-12-31,161594.0
1998-11-30,160788.0
1998-10-31,159622.0
1998-09-30,160153.0
1998-08-31,159537.0
1998-07-31,159125.0
1998-06-30,157485.0
1998-05-31,156734.0
1998-04-30,156291.0
1998-03-31,156143.0
1998-02-28,156220.0
1998-01-31,155566.0
1997-12-31,155206.0
1997-11-30,154682.0
1997-10-31,154083.0
1997-09-30,152304.0
1997-08-31,151333.0
1997-07-31,149888.0
2024-05-31,250445.418230389
2024-04-30,249205.789204737
2024-03-31,247484.809173
2024-02-29,247507.955472526
2024-01-31,248804.629440698
2023-12-31,250928.467426648
2023-11-30,252053.276474385
2023-10-31,252374.98507473
2023-09-30,252783.559799155
2023-08-31,253461.873333839
2023-07-31,253409.76401861
2023-06-30,252742.946049773
2023-05-31,251004.229645411
2023-04-30,249665.811647424
2023-03-31,248631.698689106
2023-02-28,248576.935606397
2023-01-31,248438.44540495
2022-12-31,248471.295650153
2022-11-30,248170.69727045
2022-10-31,248626.508870294
2022-09-30,249776.896219514
2022-08-31,251122.165509532
2022-07-31,251205.274763185
2022-06-30,249592.63962087
2022-05-31,246657.961161816
2022-04-30,243289.429734007
2022-03-31,239520.967070643
2022-02-28,235725.102863149
2022-01-31,232843.372061661
2021-12-31,230270.342882034
2021-11-30,228325.440302049
2021-10-31,226486.833566909
2021-09-30,224999.894729711
2021-08-31,223069.286159116
2021-07-31,220384.70616925
2021-06-30,216729.26252353
2021-05-31,213278.502575276
2021-04-30,209495.204130581
2021-03-31,206233.126879016
2021-02-28,202874.949802293
2021-01-31,200078.567828881
2020-12-31,196813.002488239
2020-11-30,193639.171818914
2020-10-31,190260.706565093
2020-09-30,187365.32729744
2020-08-31,184348.995651638
2020-07-31,182053.915341759
2020-06-30,180644.63810142
2020-05-31,179728.761819756
2020-04-30,178622.130919127
2020-03-31,177516.165020637
2020-02-29,176776.797245311
2020-01-31,175977.674457129
2019-12-31,174542.517061718
2019-11-30,172380.940673535
2019-10-31,170332.996776098
2019-09-30,168500.757883658
2019-08-31,167490.665891157
2019-07-31,166485.456415689
2019-06-30,165718.032542499
2019-05-31,164709.223936755
2019-04-30,163764.314130545
2019-03-31,162936.739881679
2019-02-28,162528.30147868
2019-01-31,162327.651373811
2018-12-31,161733.845705114
2018-11-30,160766.173421485
2018-10-31,159971.65090193
2018-09-30,159536.297773152
2018-08-31,158720.00515514
2018-07-31,157654.264770426
2018-06-30,156596.983709224
2018-05-31,155854.283401213
2018-04-30,154978.544666688
2018-03-31,154071.662213916
2018-02-28,152943.133254028
2018-01-31,152092.918440884
2017-12-31,151122.246439965
2017-11-30,150253.580018883
2017-10-31,149401.381078423
2017-09-30,148762.872833303
2017-08-31,148312.524167882
2017-07-31,147681.079915849
2017-06-30,146746.379107151
2017-05-31,145785.611539726
2017-04-30,144848.834350507
2017-03-31,144207.078965755
2017-02-28,143556.022361104
2017-01-31,142608.059305445
2016-12-31,141150.79404528
2016-11-30,139550.496571585
2016-10-31,138171.667027307
2016-09-30,137153.071599268
2016-08-31,136464.040703848
2016-07-31,135965.367425445
2016-06-30,135603.121926183
2016-05-31,135140.453380121
2016-04-30,134881.827389294
2016-03-31,134697.073627474
2016-02-29,134388.516643028
2016-01-31,133740.936834729
2015-12-31,133317.952892922
2015-11-30,132920.799919343
2015-10-31,132476.388718715
2015-09-30,131586.128194017
2015-08-31,130870.003175909
2015-07-31,130531.610670653
2015-06-30,129908.334123208
2015-05-31,128962.095331859
2015-04-30,127685.294860003
2015-03-31,126647.578995607
2015-02-28,126313.546135589
2015-01-31,126255.541678075
2014-12-31,126595.730680374
2014-11-30,126706.714641393
2014-10-31,126614.882489179
2014-09-30,126281.73757709
2014-08-31,125622.893687149
2014-07-31,125076.333674016
2014-06-30,124361.88869795
2014-05-31,123974.011114952
2014-04-30,123577.995831876
2014-03-31,123385.824952887
2014-02-28,123489.288930796
2014-01-31,124102.307307015
2013-12-31,125587.315046714
2013-11-30,126985.694681779
2013-10-31,127875.53512971
2013-09-30,127919.431747328
2013-08-31,127666.916755319
2013-07-31,127322.935806315
2013-06-30,127101.911551222
2013-05-31,126722.293990322
2013-04-30,126337.280366442
2013-03-31,125906.710038304
2013-02-28,125488.404817833
2013-01-31,125757.743336378
2012-12-31,126554.672917272
2012-11-30,127692.940353671
2012-10-31,128532.32703239
2012-09-30,129283.592516199
2012-08-31,129911.872837333
2012-07-31,130300.048549217
2012-06-30,129892.649358111
2012-05-31,128876.737759317
2012-04-30,127638.6955996
2012-03-31,126621.150903275
2012-02-29,126329.582891128
2012-01-31,126022.774596887
2011-12-31,125836.266761679
2011-11-30,125345.474673047
2011-10-31,125173.053242158
2011-09-30,125180.964123697
2011-08-31,125392.412246942
2011-07-31,125699.165027888
2011-06-30,125835.74528644
2011-05-31,126100.749228697
2011-04-30,126420.169690718
2011-03-31,126677.805961902
2011-02-28,125921.416176077
2011-01-31,125286.703665998
2010-12-31,124929.708457352
2010-11-30,125548.248237256
2010-10-31,126111.258799567
2010-09-30,126716.494421982
2010-08-31,127630.591161745
2010-07-31,128885.227056729
2010-06-30,131780.993520872
2010-05-31,134198.07685062
2010-04-30,136203.173492219
2010-03-31,136406.526703632
2010-02-28,136650.398326226
2010-01-31,136963.914028377
2009-12-31,137435.727232969
2009-11-30,138130.660673019
2009-10-31,138905.269325848
2009-09-30,139845.08307251
2009-08-31,140758.490044612
2009-07-31,141816.389731152
2009-06-30,142788.855478272
2009-05-31,143799.999686447
2009-04-30,144477.765071731
2009-03-31,144887.343613357
2009-02-28,144999.946093975
2009-01-31,145042.388433925
2008-12-31,127405.0
2008-11-30,128083.0
2008-10-31,128783.0
2008-09-30,129447.0
2008-08-31,130054.0
2008-07-31,130547.0
2008-06-30,131151.0
2008-05-31,131488.0
2008-04-30,131702.0
2008-03-31,131850.0
2008-02-29,132005.0
2008-01-31,132078.0
2007-12-31,131868.0
2007-11-30,131539.0
2007-10-31,131147.0
2007-09-30,130545.0
2007-08-31,129793.0
2007-07-31,128936.0
2007-06-30,128428.0
2007-05-31,127890.0
2007-04-30,127495.0
2007-03-31,127082.0
2007-02-28,126657.0
2007-01-31,126161.0
2006-12-31,125313.0
2006-11-30,124586.0
2006-10-31,123744.0
2006-09-30,122942.0
2006-08-31,122222.0
2006-07-31,121398.0
2006-06-30,120605.0
2006-05-31,119228.0
2006-04-30,117762.0
2006-03-31,116011.0
2006-02-28,114502.0
2006-01-31,112990.0
2005-12-31,111756.0
2005-11-30,110480.0
2005-10-31,109252.0
2005-09-30,108024.0
2005-08-31,106766.0
2005-07-31,105582.0
2005-06-30,104202.0
2005-05-31,103217.0
2005-04-30,102650.0
2005-03-31,102465.0
2024-05-31,256360.541751051
2024-04-30,255620.618022953
2024-03-31,254719.960743268
2024-02-29,255604.817030055
2024-01-31,257069.035529276
2023-12-31,258918.104809066
2023-11-30,259596.287970065
2023-10-31,259814.556757272
2023-09-30,261158.083388445
2023-08-31,262978.128279217
2023-07-31,263943.051380757
2023-06-30,264053.296760567
2023-05-31,263063.0639109
2023-04-30,262365.664994989
2023-03-31,261578.907829981
2023-02-28,262268.532686947
2023-01-31,262956.85635376
2022-12-31,263558.776278767
2022-11-30,262938.915343408
2022-10-31,262282.383715811
2022-09-30,262157.972519694
2022-08-31,262621.203871852
2022-07-31,262630.797500766
2022-06-30,260686.251087246
2022-05-31,256988.585007381
2022-04-30,252585.831186468
2022-03-31,248572.152319302
2022-02-28,244988.726159774
2022-01-31,241990.120595382
2021-12-31,239086.775831553
2021-11-30,236665.591059707
2021-10-31,235220.367177617
2021-09-30,234475.906512407
2021-08-31,233226.271126936
2021-07-31,230812.842443844
2021-06-30,226661.225390894
2021-05-31,222113.456853987
2021-04-30,217363.136854761
2021-03-31,213198.294623644
2021-02-28,209655.425086796
2021-01-31,206306.815808507
2020-12-31,202604.192328617
2020-11-30,198793.315738435
2020-10-31,194686.710791347
2020-09-30,191159.489002551
2020-08-31,187784.691435804
2020-07-31,185563.969499926
2020-06-30,184253.501389278
2020-05-31,183164.000877225
2020-04-30,182037.929218678
2020-03-31,180903.868295973
2020-02-29,179694.052439383
2020-01-31,177624.057870815
2019-12-31,175237.126173289
2019-11-30,172956.790536665
2019-10-31,171504.385494471
2019-09-30,170172.436228229
2019-08-31,169273.681881755
2019-07-31,168186.204626832
2019-06-30,167579.977687757
2019-05-31,167024.94735086
2019-04-30,166694.028397412
2019-03-31,166074.006840148
2019-02-28,165366.992015866
2019-01-31,164752.844777853
2018-12-31,163953.260081965
2018-11-30,163030.585698895
2018-10-31,161983.157012016
2018-09-30,161176.805696343
2018-08-31,159864.972038487
2018-07-31,158991.28604776
2018-06-30,158321.695553251
2018-05-31,158266.145947649
2018-04-30,157606.801192848
2018-03-31,157045.812368329
2018-02-28,156325.393015621
2018-01-31,156021.673462893
2017-12-31,155244.254753263
2017-11-30,154515.197903939
2017-10-31,153928.909347971
2017-09-30,153618.340854933
2017-08-31,153301.368435696
2017-07-31,152950.553730171
2017-06-30,152722.054247047
2017-05-31,152828.253311159
2017-04-30,152611.556214886
2017-03-31,152100.407978698
2017-02-28,151400.224488731
2017-01-31,150718.724537502
2016-12-31,149684.690341562
2016-11-30,148495.250300397
2016-10-31,147179.308630882
2016-09-30,146089.492102455
2016-08-31,145253.055630833
2016-07-31,144376.268901521
2016-06-30,143280.446669888
2016-05-31,141900.691323346
2016-04-30,140948.068203981
2016-03-31,140457.084552993
2016-02-29,139882.428979993
2016-01-31,138775.412691042
2015-12-31,137745.513687111
2015-11-30,136796.054897424
2015-10-31,136398.88405405
2015-09-30,135887.564037357
2015-08-31,135614.790440965
2015-07-31,135141.981674711
2015-06-30,134406.53316555
2015-05-31,133526.837967742
2015-04-30,132647.442883562
2015-03-31,132004.821686082
2015-02-28,131781.214871834
2015-01-31,131574.510703622
2014-12-31,131309.223042948
2014-11-30,131135.035012754
2014-10-31,130926.446775349
2014-09-30,130924.745221242
2014-08-31,130392.090078691
2014-07-31,129949.27282492
2014-06-30,129210.991095838
2014-05-31,128469.471604551
2014-04-30,127527.377387507
2014-03-31,126494.669756251
2014-02-28,125745.096102037
2014-01-31,125464.152872512
2013-12-31,126300.098209502
2013-11-30,127139.412409875
2013-10-31,127386.436400793
2013-09-30,126666.692504133
2013-08-31,125954.646306791
2013-07-31,125277.304529015
2013-06-30,124654.45858036
2013-05-31,123730.312117839
2013-04-30,122572.142089453
2013-03-31,121627.04924506
2013-02-28,121131.851237803
2013-01-31,121642.744004234
2012-12-31,122677.599516046
2012-11-30,123825.781193396
2012-10-31,124445.298312673
2012-09-30,124662.353554024
2012-08-31,124673.366307423
2012-07-31,124784.93363855
2012-06-30,124491.108495322
2012-05-31,123386.87793594
2012-04-30,121808.720349651
2012-03-31,120617.892887965
2012-02-29,121012.690803027
2012-01-31,121453.19289234
2011-12-31,121816.656237958
2011-11-30,121075.585763585
2011-10-31,120785.092187884
2011-09-30,120703.376534439
2011-08-31,120918.254836086
2011-07-31,121375.352505816
2011-06-30,121627.842452843
2011-05-31,121942.415006668
2011-04-30,121928.466243184
2011-03-31,121416.327707389
2011-02-28,118819.46288903
2011-01-31,116635.475546892
2010-12-31,115086.341327575
2010-11-30,115669.824623991
2010-10-31,116025.070646464
2010-09-30,116184.65757656
2010-08-31,116453.225792404
2010-07-31,116945.039019545
2010-06-30,117678.707912675
2010-05-31,118365.077732105
2010-04-30,118519.220768091
2010-03-31,118619.846784152
2010-02-28,118555.591997784
2010-01-31,118926.954476241
2009-12-31,119399.849562446
2009-11-30,120120.83502389
2009-10-31,120852.445009985
2009-09-30,121754.609529378
2009-08-31,122994.946770061
2009-07-31,124598.373059246
2009-06-30,126232.552544374
2009-05-31,127704.709974449
2009-04-30,128766.970156469
2009-03-31,129247.346079381
2009-02-28,129344.049644352
2009-01-31,129102.782362047
2008-12-31,134659.0
2008-11-30,135676.0
2008-10-31,136626.0
2008-09-30,137710.0
2008-08-31,138827.0
2008-07-31,139908.0
2008-06-30,140887.0
2008-05-31,141452.0
2008-04-30,141981.0
2008-03-31,142351.0
2008-02-29,142400.0
2008-01-31,142101.0
2007-12-31,141773.0
2007-11-30,141539.0
2007-10-31,141602.0
2007-09-30,141214.0
2007-08-31,140509.0
2007-07-31,139497.0
2007-06-30,138575.0
2007-05-31,137882.0
2007-04-30,137092.0
2007-03-31,136446.0
2007-02-28,135582.0
2007-01-31,134898.0
2006-12-31,133945.0
2006-11-30,133367.0
2006-10-31,132562.0
2006-09-30,131874.0
2006-08-31,131239.0
2006-07-31,130857.0
2006-06-30,129576.0
2006-05-31,127949.0
2006-04-30,125922.0
2006-03-31,124547.0
2006-02-28,123276.0
2006-01-31,121987.0
2005-12-31,120785.0
2005-11-30,119257.0
2005-10-31,117736.0
2005-09-30,116243.0
2005-08-31,114793.0
2005-07-31,113267.0
2005-06-30,112289.0
2005-05-31,111487.0
2005-04-30,111443.0
2005-03-31,110884.0
2024-05-31,363492.824986057
